event_id,shipment_id,truck_id,customer_id,origin,destination,event_type,status,delay_minutes,distance_km,event_ts
E00037413,S0000171,T00251,C00220,Mumbai,Pune,delivered,on_time,41,641.42,2026-01-01T08:46:00
E00048857,S0004376,T00253,C00555,Hyderabad,Jaipur,picked_up,delayed,11,394.14,2026-01-01T08:49:00
E00028813,S0003883,T00345,C00154,Pune,Jaipur,delivered,delayed,21,2241.63,2026-01-01T08:53:00
E00000760,S0001480,T00427,C00943,Mumbai,Pune,delayed,delayed,147,1921.79,2026-01-01T09:00:00
E00032170,S0000830,T00353,C00712,Ahmedabad,Mumbai,in_transit,at_hub,39,2260.6,2026-01-01T09:00:00
E00020600,S0002903,T00523,C00076,Bengaluru,Surat,delayed,delayed,34,606.65,2026-01-01T09:01:00
E00027217,S0005509,T00432,C00328,Mumbai,Jaipur,picked_up,delayed,7,803.11,2026-01-01T09:02:00
E00032685,S0002152,T00327,C00268,Jaipur,Pune,delivered,delayed,24,1349.33,2026-01-01T09:04:00
E00024201,S0004364,T00545,C00604,Bengaluru,Mumbai,delayed,delayed,60,800.92,2026-01-01T09:06:00
E00003510,S0002047,T00039,C00133,Pune,Jaipur,in_transit,on_time,8,933.84,2026-01-01T09:07:00
E00022117,S0003175,T00235,C00777,Ahmedabad,Bengaluru,delivered,delayed,43,656.54,2026-01-01T09:20:00
E00025491,S0006214,T00465,C00570,Bengaluru,Mumbai,picked_up,on_time,30,286.0,2026-01-01T09:20:00
E00024292,S0004186,T00364,C00848,Pune,Bengaluru,delayed,delayed,110,1624.44,2026-01-01T09:21:00
E00004283,S0004583,T00200,C00068,Hyderabad,Pune,delayed,delayed,146,80.65,2026-01-01T09:23:00
E00044038,S0006866,T00389,C00897,Mumbai,Hyderabad,in_transit,delayed,44,888.37,2026-01-01T09:24:00
E00042155,S0002895,T00432,C00024,Pune,Pune,delayed,delayed,80,2329.47,2026-01-01T09:28:00
E00021291,S0007458,T00397,C00329,Pune,Surat,delivered,at_hub,24,602.52,2026-01-01T09:28:00
E00032265,S0003647,T00589,C00971,Delhi,Ahmedabad,in_transit,delayed,4,2261.92,2026-01-01T09:30:00
E00036229,S0003952,T00583,C00095,Mumbai,Ahmedabad,delayed,delayed,177,765.56,2026-01-01T09:32:00
E00044775,S0003037,T00086,C00186,Bengaluru,Ahmedabad,delivered,delayed,14,1408.44,2026-01-01T09:34:00
E00010319,S0004728,T00258,C00469,Hyderabad,Ahmedabad,at_hub,at_hub,15,487.72,2026-01-01T09:41:00
E00037136,S0005753,T00292,C00711,Surat,Hyderabad,at_hub,at_hub,19,2285.99,2026-01-01T09:43:00
E00032082,S0003058,T00568,C00268,Pune,Pune,in_transit,on_time,9,359.13,2026-01-01T09:44:00
E00046876,S0001986,T00243,C00540,Mumbai,Ahmedabad,delivered,at_hub,24,2228.52,2026-01-01T09:45:00
E00028795,S0001606,T00516,C00007,Jaipur,Surat,at_hub,on_time,0,1439.03,2026-01-01T09:47:00
E00028554,S0007442,T00340,C00953,Hyderabad,Mumbai,delayed,delayed,104,1331.72,2026-01-01T09:49:00
E00007888,S0004681,T00416,C00734,Surat,Surat,picked_up,at_hub,43,1108.37,2026-01-01T09:58:00
E00012638,S0004368,T00550,C00630,Pune,Surat,picked_up,on_time,38,2284.28,2026-01-01T10:06:00
E00022840,S0004071,T00232,C00803,Delhi,Delhi,in_transit,at_hub,11,1451.32,2026-01-01T10:07:00
E00035410,S0007921,T00259,C00169,Delhi,Surat,delayed,delayed,120,1543.73,2026-01-01T10:08:00
E00042596,S0003834,T00231,C00079,Pune,Jaipur,in_transit,on_time,22,117.6,2026-01-01T10:10:00
E00000915,S0006285,T00207,C00952,Pune,Bengaluru,picked_up,on_time,24,503.96,2026-01-01T10:11:00
E00010287,S0004895,T00292,C00479,Mumbai,Mumbai,delivered,on_time,30,92.68,2026-01-01T10:15:00
E00034372,S0005213,T00180,C00195,Jaipur,Ahmedabad,delayed,delayed,61,1710.92,2026-01-01T10:16:00
E00012795,S0004285,T00452,C00228,Jaipur,Mumbai,delivered,on_time,28,64.08,2026-01-01T10:18:00
E00008991,S0003515,T00519,C00479,Mumbai,Surat,at_hub,at_hub,32,153.16,2026-01-01T10:19:00
E00032402,S0002682,T00175,C00516,Bengaluru,Mumbai,delivered,at_hub,11,7.1,2026-01-01T10:22:00
E00009786,S0004394,T00580,C00168,Surat,Mumbai,at_hub,on_time,39,65.9,2026-01-01T10:25:00
E00033910,S0006410,T00129,C00541,Ahmedabad,Jaipur,picked_up,at_hub,26,975.93,2026-01-01T10:25:00
E00012089,S0000884,T00459,C00463,Surat,Hyderabad,at_hub,delayed,1,351.11,2026-01-01T10:25:00
E00008723,S0006645,T00052,C00375,Pune,Bengaluru,in_transit,at_hub,9,2097.39,2026-01-01T10:29:00
E00006811,S0004549,T00169,C00186,Jaipur,Jaipur,delivered,on_time,15,401.49,2026-01-01T10:29:00
E00006612,S0007300,T00286,C00532,Pune,Ahmedabad,in_transit,on_time,9,1621.89,2026-01-01T10:30:00
E00023173,S0004991,T00202,C00119,Mumbai,Ahmedabad,picked_up,at_hub,10,165.5,2026-01-01T10:32:00
E00039249,S0000123,T00475,C00527,Ahmedabad,Mumbai,delivered,at_hub,35,2291.29,2026-01-01T10:34:00
E00004671,S0001796,T00404,C00388,Delhi,Jaipur,delivered,delayed,8,661.97,2026-01-01T10:43:00
E00023139,S0007447,T00484,C00723,Ahmedabad,Delhi,delayed,delayed,18,805.82,2026-01-01T10:45:00
E00012919,S0002795,T00004,C00453,Bengaluru,Surat,in_transit,delayed,11,265.34,2026-01-01T10:51:00
E00032529,S0007967,T00283,C00896,Ahmedabad,Ahmedabad,picked_up,on_time,43,1372.28,2026-01-01T10:52:00
E00044810,S0005394,T00493,C00010,Pune,Bengaluru,picked_up,delayed,12,2074.05,2026-01-01T10:59:00
E00038281,S0005433,T00482,C00931,Pune,Bengaluru,at_hub,at_hub,9,1907.39,2026-01-01T10:59:00
E00045091,S0007384,T00060,C00149,Bengaluru,Pune,picked_up,delayed,40,282.45,2026-01-01T11:00:00
E00040743,S0002790,T00209,C00381,Hyderabad,Hyderabad,in_transit,at_hub,2,276.42,2026-01-01T11:04:00
E00020944,S0005830,T00248,C00237,Pune,Surat,delivered,on_time,26,2332.42,2026-01-01T11:10:00
E00020635,S0006610,T00586,C00974,Surat,Delhi,delivered,at_hub,16,2145.24,2026-01-01T11:10:00
E00046705,S0004101,T00013,C00883,Bengaluru,Surat,in_transit,on_time,15,814.6,2026-01-01T11:11:00
E00030639,S0006318,T00551,C00791,Hyderabad,Pune,delivered,delayed,16,472.33,2026-01-01T11:13:00
E00003777,S0001528,T00146,C00538,Bengaluru,Ahmedabad,delayed,delayed,127,1716.31,2026-01-01T11:22:00
E00018284,S0007612,T00559,C00011,Delhi,Ahmedabad,delayed,delayed,180,429.73,2026-01-01T11:24:00
E00026345,S0004335,T00024,C00367,Hyderabad,Jaipur,picked_up,at_hub,39,689.12,2026-01-01T11:26:00
E00010440,S0005445,T00404,C00956,Pune,Bengaluru,picked_up,on_time,17,1777.25,2026-01-01T11:27:00
E00023585,S0006101,T00343,C00059,Pune,Mumbai,at_hub,on_time,43,1798.91,2026-01-01T11:35:00
E00025818,S0001103,T00137,C00699,Bengaluru,Jaipur,picked_up,at_hub,35,1720.95,2026-01-01T11:38:00
E00039829,S0007427,T00030,C00485,Delhi,Surat,in_transit,delayed,12,580.61,2026-01-01T11:39:00
E00011217,S0001473,T00496,C00643,Bengaluru,Surat,in_transit,on_time,26,1449.35,2026-01-01T11:39:00
E00008142,S0005189,T00340,C00027,Jaipur,Surat,delivered,at_hub,11,963.54,2026-01-01T11:40:00
E00042851,S0004262,T00022,C00347,Pune,Bengaluru,at_hub,at_hub,38,980.1,2026-01-01T11:40:00
E00011120,S0000302,T00244,C00708,Mumbai,Delhi,picked_up,delayed,2,685.81,2026-01-01T11:45:00
E00026870,S0007058,T00063,C00030,Mumbai,Bengaluru,picked_up,delayed,37,1605.07,2026-01-01T11:46:00
E00023768,S0006656,T00390,C00027,Bengaluru,Pune,delivered,at_hub,44,485.87,2026-01-01T11:48:00
E00025320,S0001668,T00278,C00113,Bengaluru,Delhi,picked_up,at_hub,35,144.89,2026-01-01T11:50:00
E00005032,S0000330,T00301,C00039,Delhi,Jaipur,picked_up,at_hub,0,1033.8,2026-01-01T12:08:00
E00015182,S0000315,T00153,C00614,Ahmedabad,Ahmedabad,at_hub,delayed,8,2300.53,2026-01-01T12:09:00
E00001968,S0003937,T00035,C00535,Pune,Surat,at_hub,at_hub,21,1846.7,2026-01-01T12:10:00
E00012691,S0000614,T00432,C00464,Delhi,Hyderabad,picked_up,on_time,43,1521.56,2026-01-01T12:18:00
E00013779,S0002485,T00421,C00389,Surat,Hyderabad,delivered,at_hub,39,38.04,2026-01-01T12:18:00
E00015141,S0001038,T00313,C00660,Delhi,Bengaluru,delivered,at_hub,32,230.01,2026-01-01T12:21:00
E00001669,S0007418,T00181,C00792,Surat,Delhi,delivered,delayed,41,460.78,2026-01-01T12:26:00
E00005959,S0004591,T00037,C00241,Pune,Hyderabad,delayed,delayed,40,2005.3,2026-01-01T12:30:00
E00029044,S0006505,T00037,C00203,Bengaluru,Hyderabad,picked_up,delayed,12,1675.25,2026-01-01T12:33:00
E00030247,S0006141,T00434,C00666,Hyderabad,Pune,picked_up,delayed,17,2351.03,2026-01-01T12:34:00
E00039429,S0006540,T00530,C00441,Hyderabad,Ahmedabad,picked_up,on_time,42,150.41,2026-01-01T12:37:00
E00000778,S0000109,T00176,C00672,Hyderabad,Hyderabad,delivered,at_hub,7,1015.7,2026-01-01T12:46:00
E00004530,S0000595,T00380,C00174,Jaipur,Ahmedabad,picked_up,at_hub,16,1318.17,2026-01-01T12:53:00
E00002737,S0004235,T00411,C00050,Bengaluru,Delhi,in_transit,delayed,24,595.08,2026-01-01T12:58:00
E00048849,S0000105,T00578,C00124,Hyderabad,Ahmedabad,picked_up,on_time,11,901.52,2026-01-01T12:59:00
E00031420,S0003873,T00561,C00449,Mumbai,Mumbai,in_transit,delayed,13,981.07,2026-01-01T13:05:00
E00029039,S0005638,T00192,C00426,Bengaluru,Delhi,delayed,delayed,159,982.83,2026-01-01T13:06:00
E00047081,S0006300,T00043,C00999,Hyderabad,Pune,picked_up,at_hub,9,935.89,2026-01-01T13:08:00
E00015846,S0007975,T00419,C00930,Jaipur,Bengaluru,delayed,delayed,179,624.38,2026-01-01T13:10:00
E00043060,S0003411,T00454,C00411,Jaipur,Jaipur,delivered,at_hub,8,622.39,2026-01-01T13:12:00
E00018277,S0007775,T00583,C00662,Delhi,Hyderabad,delayed,delayed,165,2423.29,2026-01-01T13:21:00
E00024594,S0002615,T00570,C00874,Hyderabad,Delhi,picked_up,at_hub,17,438.36,2026-01-01T13:24:00
E00047432,S0002269,T00101,C00333,Hyderabad,Delhi,in_transit,delayed,27,1133.74,2026-01-01T13:27:00
E00033007,S0002619,T00374,C00617,Delhi,Pune,at_hub,on_time,44,1637.25,2026-01-01T13:38:00
E00042723,S0006792,T00181,C00149,Mumbai,Surat,at_hub,at_hub,43,687.02,2026-01-01T13:42:00
E00039694,S0001086,T00443,C00627,Hyderabad,Mumbai,at_hub,delayed,18,670.73,2026-01-01T13:44:00
E00015561,S0003783,T00225,C00588,Bengaluru,Bengaluru,in_transit,at_hub,42,1266.36,2026-01-01T13:47:00
E00017252,S0001463,T00439,C00432,Surat,Mumbai,picked_up,delayed,4,1439.57,2026-01-01T13:48:00
E00015595,S0001339,T00076,C00440,Jaipur,Ahmedabad,at_hub,delayed,11,1155.35,2026-01-01T13:48:00
E00041187,S0002319,T00479,C00036,Surat,Bengaluru,picked_up,delayed,26,684.42,2026-01-01T13:48:00
E00037526,S0001228,T00355,C00171,Surat,Surat,delivered,at_hub,32,1754.97,2026-01-01T13:50:00
E00005254,S0006283,T00505,C00458,Mumbai,Bengaluru,delayed,delayed,37,1128.91,2026-01-01T13:51:00
E00025347,S0006937,T00288,C00566,Mumbai,Jaipur,picked_up,on_time,16,2425.78,2026-01-01T13:54:00
E00029774,S0004360,T00193,C00983,Hyderabad,Bengaluru,in_transit,at_hub,19,406.02,2026-01-01T13:58:00
E00038016,S0007764,T00330,C00445,Hyderabad,Surat,delayed,delayed,2,306.42,2026-01-01T14:01:00
E00044679,S0001218,T00397,C00964,Bengaluru,Bengaluru,at_hub,on_time,15,2441.02,2026-01-01T14:17:00
E00048458,S0002689,T00067,C00505,Pune,Surat,at_hub,delayed,7,2047.54,2026-01-01T14:19:00
E00021830,S0003247,T00123,C00274,Ahmedabad,Hyderabad,in_transit,on_time,4,885.2,2026-01-01T14:20:00
E00009168,S0007250,T00499,C00465,Ahmedabad,Pune,delivered,at_hub,6,338.92,2026-01-01T14:20:00
E00040867,S0005095,T00357,C00540,Delhi,Surat,delayed,delayed,77,2383.04,2026-01-01T14:23:00
E00000798,S0002797,T00294,C00518,Ahmedabad,Mumbai,in_transit,delayed,30,934.23,2026-01-01T14:23:00
E00003646,S0003992,T00552,C00621,Jaipur,Pune,delivered,on_time,31,1617.18,2026-01-01T14:27:00
E00042090,S0004322,T00006,C00553,Hyderabad,Bengaluru,delayed,delayed,6,2272.56,2026-01-01T14:28:00
E00027890,S0007719,T00544,C00215,Surat,Pune,delayed,delayed,65,277.2,2026-01-01T14:29:00
E00045525,S0007265,T00043,C00124,Ahmedabad,Ahmedabad,picked_up,on_time,15,2448.05,2026-01-01T14:32:00
E00043404,S0002565,T00330,C00262,Jaipur,Delhi,delayed,delayed,2,1356.14,2026-01-01T14:38:00
E00034800,S0001415,T00311,C00980,Hyderabad,Hyderabad,in_transit,on_time,36,1353.44,2026-01-01T14:41:00
E00047092,S0001779,T00388,C00769,Mumbai,Pune,picked_up,on_time,14,426.59,2026-01-01T14:42:00
E00023169,S0006732,T00154,C00519,Hyderabad,Surat,in_transit,on_time,15,2337.53,2026-01-01T14:42:00
E00040389,S0007489,T00354,C00171,Mumbai,Ahmedabad,delayed,delayed,24,263.51,2026-01-01T14:45:00
E00011917,S0006510,T00248,C00283,Surat,Delhi,in_transit,delayed,32,1566.18,2026-01-01T14:45:00
E00040936,S0006944,T00285,C00371,Ahmedabad,Hyderabad,in_transit,delayed,12,599.07,2026-01-01T14:54:00
E00018047,S0005169,T00551,C00084,Bengaluru,Bengaluru,delivered,at_hub,31,10.39,2026-01-01T14:56:00
E00004188,S0000028,T00508,C00491,Bengaluru,Delhi,delivered,at_hub,41,1398.68,2026-01-01T14:56:00
E00024490,S0007081,T00116,C00747,Delhi,Jaipur,at_hub,delayed,34,2499.49,2026-01-01T14:57:00
E00036315,S0004695,T00067,C00923,Pune,Surat,delivered,on_time,12,738.07,2026-01-01T15:05:00
E00028064,S0000646,T00470,C00185,Jaipur,Bengaluru,at_hub,on_time,31,317.04,2026-01-01T15:06:00
E00026955,S0006617,T00181,C00608,Bengaluru,Jaipur,in_transit,at_hub,42,170.76,2026-01-01T15:09:00
E00040723,S0005789,T00555,C00014,Hyderabad,Pune,delayed,delayed,76,1351.67,2026-01-01T15:10:00
E00028636,S0003490,T00355,C00927,Ahmedabad,Delhi,in_transit,delayed,26,843.15,2026-01-01T15:11:00
E00019999,S0006020,T00178,C00536,Ahmedabad,Surat,in_transit,delayed,44,995.03,2026-01-01T15:12:00
E00014006,S0000427,T00051,C00846,Delhi,Mumbai,delivered,delayed,10,2449.61,2026-01-01T15:23:00
E00031085,S0004060,T00082,C00364,Hyderabad,Delhi,at_hub,at_hub,38,1450.06,2026-01-01T15:26:00
E00014349,S0004067,T00520,C00071,Bengaluru,Pune,at_hub,at_hub,39,1820.77,2026-01-01T15:26:00
E00019476,S0007075,T00220,C00738,Ahmedabad,Surat,in_transit,delayed,38,1567.17,2026-01-01T15:28:00
E00016138,S0004855,T00082,C00731,Surat,Bengaluru,delayed,delayed,101,977.23,2026-01-01T15:29:00
E00034075,S0004857,T00206,C00202,Ahmedabad,Surat,at_hub,at_hub,41,1930.86,2026-01-01T15:29:00
E00022131,S0007172,T00196,C00550,Bengaluru,Ahmedabad,at_hub,delayed,4,1763.85,2026-01-01T15:32:00
E00001628,S0000661,T00596,C00903,Bengaluru,Ahmedabad,at_hub,delayed,44,535.88,2026-01-01T15:37:00
E00021367,S0006562,T00216,C00903,Pune,Ahmedabad,delayed,delayed,168,2282.7,2026-01-01T15:38:00
E00027611,S0001962,T00492,C00724,Pune,Jaipur,delayed,delayed,56,638.65,2026-01-01T15:38:00
E00048093,S0003852,T00400,C00998,Hyderabad,Delhi,at_hub,delayed,33,1779.9,2026-01-01T15:39:00
E00012654,S0002526,T00119,C00331,Bengaluru,Pune,in_transit,on_time,0,284.65,2026-01-01T15:43:00
E00042351,S0001661,T00534,C00277,Surat,Pune,delayed,delayed,52,1250.72,2026-01-01T15:48:00
E00000953,S0004261,T00273,C00955,Hyderabad,Hyderabad,delivered,delayed,38,1512.91,2026-01-01T15:51:00
E00043300,S0000840,T00382,C00421,Mumbai,Surat,at_hub,delayed,31,895.16,2026-01-01T15:51:00
E00022372,S0001351,T00287,C00286,Mumbai,Mumbai,picked_up,on_time,27,1501.97,2026-01-01T15:53:00
E00041998,S0004513,T00370,C00197,Delhi,Pune,delivered,on_time,42,2063.87,2026-01-01T15:55:00
E00011286,S0002942,T00280,C00984,Delhi,Bengaluru,delivered,at_hub,22,1949.07,2026-01-01T15:57:00
E00045272,S0005742,T00426,C00994,Ahmedabad,Delhi,delayed,delayed,78,416.1,2026-01-01T15:58:00
E00006582,S0004014,T00431,C00353,Jaipur,Delhi,picked_up,on_time,15,2229.81,2026-01-01T16:04:00
E00042687,S0005465,T00153,C00299,Mumbai,Ahmedabad,at_hub,at_hub,2,2278.35,2026-01-01T16:07:00
E00002608,S0003958,T00505,C00043,Surat,Hyderabad,at_hub,at_hub,34,958.6,2026-01-01T16:13:00
E00038418,S0002738,T00513,C00488,Jaipur,Surat,in_transit,delayed,38,1054.6,2026-01-01T16:13:00
E00006775,S0003815,T00290,C00714,Mumbai,Hyderabad,at_hub,delayed,16,783.9,2026-01-01T16:13:00
E00045160,S0003566,T00215,C00902,Hyderabad,Bengaluru,picked_up,on_time,38,1489.24,2026-01-01T16:21:00
E00009506,S0003305,T00298,C00296,Ahmedabad,Delhi,delivered,delayed,44,98.78,2026-01-01T16:22:00
E00007065,S0003176,T00374,C00279,Hyderabad,Delhi,picked_up,delayed,36,1980.05,2026-01-01T16:29:00
E00004622,S0007877,T00276,C00694,Ahmedabad,Hyderabad,in_transit,on_time,10,946.95,2026-01-01T16:30:00
E00035857,S0006610,T00041,C00704,Pune,Bengaluru,at_hub,at_hub,31,2265.79,2026-01-01T16:31:00
E00027796,S0005330,T00043,C00003,Mumbai,Surat,delayed,delayed,131,1100.48,2026-01-01T16:31:00
E00012012,S0005742,T00547,C00742,Pune,Pune,at_hub,delayed,3,1697.55,2026-01-01T16:37:00
E00036505,S0001221,T00266,C00653,Hyderabad,Mumbai,delayed,delayed,11,589.72,2026-01-01T16:38:00
E00020981,S0001299,T00102,C00256,Ahmedabad,Surat,in_transit,delayed,27,36.54,2026-01-01T16:38:00
E00044387,S0002218,T00265,C00766,Delhi,Mumbai,at_hub,delayed,35,378.51,2026-01-01T16:40:00
E00011012,S0005359,T00032,C00418,Pune,Surat,picked_up,at_hub,17,1635.79,2026-01-01T16:42:00
E00016720,S0002785,T00006,C00824,Pune,Bengaluru,picked_up,on_time,28,1385.4,2026-01-01T16:48:00
E00040585,S0004886,T00437,C00812,Jaipur,Pune,picked_up,on_time,41,962.66,2026-01-01T16:51:00
E00020360,S0007959,T00600,C00148,Bengaluru,Pune,delivered,at_hub,30,1935.88,2026-01-01T16:59:00
E00009586,S0002935,T00020,C00273,Surat,Delhi,in_transit,at_hub,15,2491.36,2026-01-01T16:59:00
E00015488,S0003022,T00531,C00181,Mumbai,Hyderabad,delayed,delayed,8,2038.42,2026-01-01T17:01:00
E00009454,S0004572,T00492,C00905,Delhi,Delhi,delivered,at_hub,34,140.11,2026-01-01T17:07:00
E00027153,S0001505,T00284,C00415,Ahmedabad,Surat,picked_up,on_time,35,1492.6,2026-01-01T17:11:00
E00015654,S0002815,T00152,C00717,Mumbai,Pune,at_hub,delayed,13,2339.3,2026-01-01T17:14:00
E00046886,S0004713,T00380,C00183,Mumbai,Ahmedabad,picked_up,at_hub,0,1710.62,2026-01-01T17:17:00
E00024420,S0005194,T00424,C00068,Surat,Surat,delivered,on_time,39,495.77,2026-01-01T17:19:00
E00011222,S0003853,T00530,C00114,Bengaluru,Hyderabad,delayed,delayed,37,1787.16,2026-01-01T17:25:00
E00033622,S0006046,T00238,C00275,Mumbai,Surat,delayed,delayed,1,642.57,2026-01-01T17:26:00
E00038960,S0007199,T00021,C00221,Jaipur,Mumbai,picked_up,delayed,31,1605.74,2026-01-01T17:33:00
E00021039,S0003674,T00598,C00010,Ahmedabad,Bengaluru,picked_up,at_hub,22,1288.8,2026-01-01T17:34:00
E00019848,S0002540,T00075,C00891,Jaipur,Surat,in_transit,on_time,19,1373.46,2026-01-01T17:40:00
E00041030,S0006235,T00367,C00259,Hyderabad,Pune,in_transit,on_time,22,2331.06,2026-01-01T17:42:00
E00001974,S0002005,T00426,C00269,Hyderabad,Ahmedabad,picked_up,on_time,33,1795.27,2026-01-01T17:43:00
E00021869,S0006911,T00138,C00910,Delhi,Surat,in_transit,at_hub,17,96.03,2026-01-01T17:50:00
E00018027,S0002691,T00021,C00972,Delhi,Jaipur,delivered,on_time,38,1008.75,2026-01-01T17:51:00
E00014447,S0001042,T00589,C00787,Surat,Mumbai,in_transit,on_time,12,811.32,2026-01-01T17:52:00
E00010828,S0001022,T00472,C00702,Bengaluru,Surat,delivered,on_time,10,1069.91,2026-01-01T17:56:00
E00002435,S0003987,T00430,C00214,Surat,Ahmedabad,at_hub,at_hub,9,2181.54,2026-01-01T18:04:00
E00036467,S0001074,T00218,C00917,Surat,Bengaluru,at_hub,delayed,39,966.11,2026-01-01T18:07:00
E00030755,S0006634,T00581,C00333,Hyderabad,Jaipur,delayed,delayed,172,500.46,2026-01-01T18:12:00
E00008842,S0007952,T00374,C00701,Ahmedabad,Mumbai,delayed,delayed,134,1128.35,2026-01-01T18:12:00
E00001177,S0001206,T00478,C00698,Ahmedabad,Jaipur,delivered,at_hub,43,1397.56,2026-01-01T18:12:00
E00003427,S0006228,T00188,C00555,Delhi,Hyderabad,in_transit,on_time,12,53.37,2026-01-01T18:13:00
E00006511,S0000120,T00110,C00410,Pune,Ahmedabad,delivered,delayed,21,1587.81,2026-01-01T18:13:00
E00040336,S0001241,T00589,C00986,Mumbai,Ahmedabad,at_hub,at_hub,28,1298.53,2026-01-01T18:14:00
E00041247,S0007101,T00185,C00650,Mumbai,Hyderabad,in_transit,delayed,36,2161.3,2026-01-01T18:16:00
E00035455,S0007849,T00043,C00548,Pune,Mumbai,delayed,delayed,137,818.37,2026-01-01T18:19:00
E00036625,S0004640,T00291,C00482,Jaipur,Ahmedabad,delivered,at_hub,14,253.49,2026-01-01T18:22:00
E00004332,S0006041,T00351,C00871,Ahmedabad,Surat,delayed,delayed,172,780.57,2026-01-01T18:23:00
E00008440,S0004061,T00265,C00643,Ahmedabad,Mumbai,picked_up,on_time,13,2487.71,2026-01-01T18:25:00
E00012957,S0002359,T00418,C00448,Bengaluru,Surat,delivered,at_hub,32,258.52,2026-01-01T18:35:00
E00002207,S0004953,T00386,C00172,Hyderabad,Pune,at_hub,on_time,41,2117.04,2026-01-01T18:38:00
E00007183,S0000652,T00479,C00075,Surat,Bengaluru,in_transit,at_hub,28,2201.38,2026-01-01T18:40:00
E00043603,S0001414,T00518,C00957,Delhi,Ahmedabad,at_hub,delayed,38,2277.09,2026-01-01T18:41:00
E00029217,S0003479,T00073,C00924,Bengaluru,Jaipur,in_transit,on_time,10,120.36,2026-01-01T18:42:00
E00024078,S0006427,T00507,C00100,Bengaluru,Mumbai,at_hub,delayed,11,1612.73,2026-01-01T18:43:00
E00021958,S0002902,T00430,C00050,Surat,Ahmedabad,in_transit,at_hub,16,1320.37,2026-01-01T18:43:00
E00018831,S0004935,T00158,C00601,Ahmedabad,Surat,picked_up,on_time,11,2395.72,2026-01-01T18:44:00
E00016940,S0003708,T00545,C00646,Jaipur,Pune,at_hub,on_time,1,51.67,2026-01-01T18:48:00
E00043963,S0004217,T00513,C00468,Jaipur,Mumbai,at_hub,at_hub,11,2491.11,2026-01-01T18:50:00
E00001565,S0006985,T00093,C00321,Bengaluru,Pune,picked_up,at_hub,21,380.75,2026-01-01T18:56:00
E00003191,S0003277,T00534,C00678,Bengaluru,Delhi,delivered,at_hub,38,1469.92,2026-01-01T18:57:00
E00004259,S0004359,T00524,C00947,Ahmedabad,Surat,delivered,delayed,36,1368.11,2026-01-01T19:01:00
E00018626,S0001759,T00539,C00164,Bengaluru,Surat,delayed,delayed,154,2140.25,2026-01-01T19:04:00
E00014871,S0005885,T00121,C00999,Delhi,Bengaluru,at_hub,on_time,41,1477.95,2026-01-01T19:07:00
E00034653,S0007585,T00492,C00971,Surat,Bengaluru,in_transit,at_hub,14,1350.58,2026-01-01T19:08:00
E00018551,S0006339,T00096,C00093,Pune,Jaipur,in_transit,on_time,29,1063.47,2026-01-01T19:09:00
E00008936,S0003374,T00590,C00554,Delhi,Surat,in_transit,at_hub,4,178.22,2026-01-01T19:10:00
E00009513,S0006079,T00065,C00082,Bengaluru,Jaipur,delayed,delayed,94,1984.6,2026-01-01T19:15:00
E00029093,S0004818,T00105,C00492,Hyderabad,Hyderabad,delayed,delayed,135,292.8,2026-01-01T19:15:00
E00021225,S0005822,T00274,C00723,Jaipur,Mumbai,delivered,at_hub,32,1243.21,2026-01-01T19:30:00
E00010602,S0003415,T00584,C00449,Bengaluru,Bengaluru,at_hub,at_hub,18,619.24,2026-01-01T19:30:00
E00002680,S0007451,T00273,C00584,Hyderabad,Surat,in_transit,at_hub,35,151.7,2026-01-01T19:33:00
E00028534,S0000512,T00484,C00347,Bengaluru,Pune,picked_up,delayed,12,2334.99,2026-01-01T19:33:00
E00009254,S0007817,T00175,C00734,Delhi,Delhi,picked_up,at_hub,20,2031.65,2026-01-01T19:37:00
E00028149,S0004583,T00438,C00061,Jaipur,Delhi,delivered,delayed,33,1998.06,2026-01-01T19:38:00
E00036737,S0003699,T00003,C00393,Ahmedabad,Bengaluru,picked_up,delayed,44,666.37,2026-01-01T19:39:00
E00041025,S0006466,T00001,C00244,Hyderabad,Hyderabad,delivered,delayed,42,454.38,2026-01-01T19:42:00
E00016152,S0002960,T00335,C00409,Bengaluru,Ahmedabad,delivered,at_hub,9,1519.18,2026-01-01T19:46:00
E00040814,S0006543,T00332,C00450,Ahmedabad,Pune,delivered,on_time,17,2249.02,2026-01-01T19:52:00
